condition,method,status,metric,mean,std_population,std_sample,n
student_t_d16_df50.0_cor,B,complete,q950_err,0.009865690387547508,3.935139117938715e-08,4.8195414529078625e-08,3
student_t_d16_df50.0_cor,B,complete,q990_err,0.0058907819658403845,8.929961371809993e-08,1.0936924391849288e-07,3
student_t_d16_df50.0_cor,B,complete,q995_err,0.022920892927583047,5.4424303170663115e-08,6.665588618733065e-08,3
student_t_d16_df50.0_cor,B,complete,radial_w1,0.09306202083826065,2.6516810685473957e-08,3.247632789269592e-08,3
student_t_d16_df50.0_cor,B,complete,sample_time_s,0.25479962925116223,0.0009199427431459277,0.0011266951566418848,3
student_t_d16_df50.0_cor,B,complete,sliced_w1,0.20070554316043854,0.049269104235322304,0.060342082730268615,3
student_t_d16_df50.0_cor,B,complete,tail_exc_95,0.004300001263618514,0.0,0.0,3
student_t_d16_df50.0_cor,B,complete,tail_exc_99,0.0006000001356005757,0.0,0.0,3
student_t_d16_df50.0_cor,B,complete,total_train_time_s,28.888633308311302,1.6527606965635726,2.024210186753826,3
student_t_d16_df50.0_cor,C,complete,angular_sw_bin0,0.016803727485239506,0.00295844825080659,0.003623344322452789,3
student_t_d16_df50.0_cor,C,complete,angular_sw_bin1,0.01593286357820034,0.0039064171290479855,0.004784364344317776,3
student_t_d16_df50.0_cor,C,complete,angular_sw_bin2,0.015875238925218582,0.0027375818992743995,0.0033528393911507665,3
student_t_d16_df50.0_cor,C,complete,angular_sw_bin3,0.01956574742992719,0.0006882683200439959,0.0008429530951151887,3
student_t_d16_df50.0_cor,C,complete,angular_sw_mean,0.017044394354646403,0.002506846155812699,0.0030702469726993234,3
student_t_d16_df50.0_cor,C,complete,exploding_norm_rate,0.0,0.0,0.0,3
student_t_d16_df50.0_cor,C,complete,inf_rate,0.0,0.0,0.0,3
student_t_d16_df50.0_cor,C,complete,invalid_rate,0.0,0.0,0.0,3
student_t_d16_df50.0_cor,C,complete,ks_stat,0.013599991798400879,0.0,0.0,3
student_t_d16_df50.0_cor,C,complete,mmd,0.0010064045588175456,0.0004726795932768286,0.000578911907677258,3
student_t_d16_df50.0_cor,C,complete,nan_rate,0.0,0.0,0.0,3
student_t_d16_df50.0_cor,C,complete,nfe,512,0.0,0.0,3
student_t_d16_df50.0_cor,C,complete,q950_err,0.009865746038818613,3.935139117938715e-08,4.8195414529078625e-08,3
student_t_d16_df50.0_cor,C,complete,q990_err,0.0058907580995147205,6.75041628777784e-08,8.267537728214159e-08,3
student_t_d16_df50.0_cor,C,complete,q995_err,0.022920937364840504,6.284377217208031e-08,7.696758766665682e-08,3
student_t_d16_df50.0_cor,C,complete,radial_w1,0.09306202083826065,0.0,0.0,3
student_t_d16_df50.0_cor,C,complete,sample_time_s,0.22391065955162048,0.0010116639915972038,0.0012390302852802188,3
student_t_d16_df50.0_cor,C,complete,sliced_w1,0.20758060117562613,0.04576647857483459,0.05605225991618171,3
student_t_d16_df50.0_cor,C,complete,tail_exc_95,0.004300001263618514,0.0,0.0,3
student_t_d16_df50.0_cor,C,complete,tail_exc_99,0.0006000001356005757,0.0,0.0,3
student_t_d16_df50.0_cor,C,complete,total_train_time_s,30.275231428444386,2.945535139679055,3.6075290558256308,3
student_t_d16_df50.0_cor,tflow,complete,angular_sw_bin0,0.09048020467162132,0.0211878605953789,0.025949723599950247,3
student_t_d16_df50.0_cor,tflow,complete,angular_sw_bin1,0.09867911040782928,0.027578453784591818,0.03377656983358879,3
student_t_d16_df50.0_cor,tflow,complete,angular_sw_bin2,0.10468509793281555,0.04332552035949446,0.053062708860662715,3
student_t_d16_df50.0_cor,tflow,complete,angular_sw_bin3,0.1265590637922287,0.058265936264728035,0.07136090661705487,3
student_t_d16_df50.0_cor,tflow,complete,angular_sw_mean,0.10510086920112371,0.03718394593210072,0.04554084707844249,3
student_t_d16_df50.0_cor,tflow,complete,exploding_norm_rate,0.0,0.0,0.0,3
student_t_d16_df50.0_cor,tflow,complete,inf_rate,0.0,0.0,0.0,3
student_t_d16_df50.0_cor,tflow,complete,invalid_rate,0.0,0.0,0.0,3
student_t_d16_df50.0_cor,tflow,complete,ks_stat,0.41380001107851666,0.21416447444793746,0.26229684171438644,3
student_t_d16_df50.0_cor,tflow,complete,mmd,0.17978012561798096,0.16157427093858326,0.19788725968086493,3
student_t_d16_df50.0_cor,tflow,complete,n_params,37392,0.0,0.0,3
student_t_d16_df50.0_cor,tflow,complete,nan_rate,0.0,0.0,0.0,3
student_t_d16_df50.0_cor,tflow,complete,nfe,512,0.0,0.0,3
student_t_d16_df50.0_cor,tflow,complete,q950_err,1.0520373332099642,0.26678194301543756,0.32673981648804035,3
student_t_d16_df50.0_cor,tflow,complete,q990_err,2.5613570774633145,0.5119984195297912,0.627067438479711,3
student_t_d16_df50.0_cor,tflow,complete,q995_err,3.343999386054734,0.6958139054707422,0.8521945121682435,3
student_t_d16_df50.0_cor,tflow,complete,radial_w1,8.968788623809814,3.3277585324565475,4.075655195855758,3
student_t_d16_df50.0_cor,tflow,complete,sample_time_s,0.4159616082906723,0.005120646490037045,0.006271485526882213,3
student_t_d16_df50.0_cor,tflow,complete,sliced_w1,3.1381016969680786,1.3922986895016307,1.7052106794123525,3
student_t_d16_df50.0_cor,tflow,complete,tail_exc_95,0.34903334279855086,0.20401212506553784,0.2498628038757169,3
student_t_d16_df50.0_cor,tflow,complete,tail_exc_99,0.2518666688601176,0.13954283891857525,0.17090437630494765,3
student_t_d16_df50.0_cor,tflow,complete,total_train_time_s,32.19529977813363,1.629023435890414,1.9951380984834897,3
student_t_d256_df3.0_cor,A,complete,angular_sw_bin0,0.00518058364590009,0.00028617275827608223,0.0003504886180306167,3
student_t_d256_df3.0_cor,A,complete,angular_sw_bin1,0.004743045195937157,0.0003289111277527311,0.0004028322168587812,3
student_t_d256_df3.0_cor,A,complete,angular_sw_bin2,0.004694369000693162,0.00013724092831429637,0.0001680851230979552,3
student_t_d256_df3.0_cor,A,complete,angular_sw_bin3,0.00444240914657712,8.327668858015448e-05,0.0001019926972450187,3
student_t_d256_df3.0_cor,A,complete,angular_sw_mean,0.004765101747276883,0.00017831861644030118,0.00021839481095890277,3
student_t_d256_df3.0_cor,A,complete,exploding_norm_rate,0.0,0.0,0.0,3
student_t_d256_df3.0_cor,A,complete,inf_rate,0.0,0.0,0.0,3
student_t_d256_df3.0_cor,A,complete,invalid_rate,0.0,0.0,0.0,3
student_t_d256_df3.0_cor,A,complete,ks_stat,0.013999998569488525,0.0,0.0,3
student_t_d256_df3.0_cor,A,complete,mmd,0.0016192197799682617,0.0001305953953493372,0.00015994604068145772,3
student_t_d256_df3.0_cor,A,complete,nan_rate,0.0,0.0,0.0,3
student_t_d256_df3.0_cor,A,complete,nfe,512,0.0,0.0,3
student_t_d256_df3.0_cor,A,complete,q950_err,0.00884262823250553,5.0269791865476146e-08,6.156766977316453e-08,3
student_t_d256_df3.0_cor,A,complete,q990_err,0.0029334623043829754,3.769688483032678e-08,4.616906636338211e-08,3
student_t_d256_df3.0_cor,A,complete,q995_err,0.036863170552669196,3.2104905946787046e-08,3.9320318904836765e-08,3
student_t_d256_df3.0_cor,A,complete,radial_w1,2.7428935368855796,1.1239159602905075e-07,1.3765103082409519e-07,3
student_t_d256_df3.0_cor,A,complete,sample_time_s,0.32617710282405216,0.0069415183765014765,0.008501589031290653,3
student_t_d256_df3.0_cor,A,complete,sliced_w1,1.7648390928904216,0.07956658786607645,0.09744877042310539,3
student_t_d256_df3.0_cor,A,complete,tail_exc_95,0.0032999992370605913,0.0,0.0,3
student_t_d256_df3.0_cor,A,complete,tail_exc_99,2.2351742678949904e-10,0.0,0.0,3
student_t_d256_df3.0_cor,A,complete,total_train_time_s,27.35350416103999,0.8908592220683,1.0910752633600511,3
student_t_d256_df3.0_cor,B,complete,angular_sw_bin0,0.003915409402300914,0.00012675368412799848,0.00015524092456575562,3
student_t_d256_df3.0_cor,B,complete,angular_sw_bin1,0.0038417146230737367,0.00037696723827848686,0.0004616886917642279,3
student_t_d256_df3.0_cor,B,complete,angular_sw_bin2,0.0037656172644346952,0.00022294501372160735,0.00027305076215786606,3
student_t_d256_df3.0_cor,B,complete,angular_sw_bin3,0.003783335288365682,0.0001558812678433402,0.00019091478333714952,3
student_t_d256_df3.0_cor,B,complete,angular_sw_mean,0.003826519144543757,0.0002037378491667558,0.0002495268858753373,3
student_t_d256_df3.0_cor,B,complete,exploding_norm_rate,0.0,0.0,0.0,3
student_t_d256_df3.0_cor,B,complete,inf_rate,0.0,0.0,0.0,3
student_t_d256_df3.0_cor,B,complete,invalid_rate,0.0,0.0,0.0,3
student_t_d256_df3.0_cor,B,complete,ks_stat,0.013999998569488525,0.0,0.0,3
student_t_d256_df3.0_cor,B,complete,mmd,0.0006997982660929362,0.00010515873600781762,0.00012879262260759666,3
student_t_d256_df3.0_cor,B,complete,nan_rate,0.0,0.0,0.0,3
student_t_d256_df3.0_cor,B,complete,nfe,512,0.0,0.0,3
student_t_d256_df3.0_cor,B,complete,q950_err,0.00884262823250553,5.0269791865476146e-08,6.156766977316453e-08,3
student_t_d256_df3.0_cor,B,complete,q990_err,0.0029334889601058682,3.769688483032678e-08,4.616906636338211e-08,3
student_t_d256_df3.0_cor,B,complete,q995_err,0.036863170552669196,3.2104905946787046e-08,3.9320318904836765e-08,3
student_t_d256_df3.0_cor,B,complete,radial_w1,2.74289337793986,2.9736021254650284e-07,3.6419039527224225e-07,3
student_t_d256_df3.0_cor,B,complete,sample_time_s,0.44770248979330063,0.0006744721269490731,0.000826056278377454,3
student_t_d256_df3.0_cor,B,complete,sliced_w1,1.2118473847707112,0.05100692005637442,0.062470463744525355,3
student_t_d256_df3.0_cor,B,complete,tail_exc_95,0.0032999992370605913,0.0,0.0,3
student_t_d256_df3.0_cor,B,complete,tail_exc_99,2.2351742678949904e-10,0.0,0.0,3
student_t_d256_df3.0_cor,B,complete,total_train_time_s,29.665591058631737,1.2013050914844712,1.4712922497722098,3
student_t_d256_df3.0_cor,C,complete,angular_sw_bin0,0.0037505310804893575,0.00013265513675688096,0.00016246869840673983,3
student_t_d256_df3.0_cor,C,complete,angular_sw_bin1,0.0037848102704932294,0.0003398835822639367,0.0004162706742479577,3
student_t_d256_df3.0_cor,C,complete,angular_sw_bin2,0.0037627285346388817,0.0002385550671885589,0.00029216909508366344,3
student_t_d256_df3.0_cor,C,complete,angular_sw_bin3,0.003702346235513687,0.00011544392758045606,0.00014138935823746558,3
student_t_d256_df3.0_cor,C,complete,angular_sw_mean,0.0037501040302837887,0.00018629207099239324,0.00022816025852885144,3
student_t_d256_df3.0_cor,C,complete,exploding_norm_rate,0.0,0.0,0.0,3
student_t_d256_df3.0_cor,C,complete,inf_rate,0.0,0.0,0.0,3
student_t_d256_df3.0_cor,C,complete,invalid_rate,0.0,0.0,0.0,3
student_t_d256_df3.0_cor,C,complete,ks_stat,0.013999998569488525,0.0,0.0,3
student_t_d256_df3.0_cor,C,complete,mmd,0.000686804453531901,9.406795563005036e-05,0.00011520924622019574,3
student_t_d256_df3.0_cor,C,complete,nan_rate,0.0,0.0,0.0,3
student_t_d256_df3.0_cor,C,complete,nfe,512,0.0,0.0,3
student_t_d256_df3.0_cor,C,complete,q950_err,0.008842592686394812,5.0269791865476146e-08,6.156766977316453e-08,3
student_t_d256_df3.0_cor,C,complete,q990_err,0.0029334623043829754,3.769688483032678e-08,4.616906636338211e-08,3
student_t_d256_df3.0_cor,C,complete,q995_err,0.03686314785107249,5.560732827205536e-08,6.810479011298831e-08,3
student_t_d256_df3.0_cor,C,complete,radial_w1,2.7428932984670005,1.1239159602905075e-07,1.3765103082409519e-07,3
student_t_d256_df3.0_cor,C,complete,sample_time_s,0.41161788006623584,0.0002609506045120389,0.0003195979145626545,3
student_t_d256_df3.0_cor,C,complete,sliced_w1,1.2017592986424763,0.04246641225250745,0.052010520612659435,3
student_t_d256_df3.0_cor,C,complete,tail_exc_95,0.0032999992370605913,0.0,0.0,3
student_t_d256_df3.0_cor,C,complete,tail_exc_99,2.2351742678949904e-10,0.0,0.0,3
student_t_d256_df3.0_cor,C,complete,total_train_time_s,27.82119319339593,1.2897443814080256,1.579607816535597,3
student_t_d256_df3.0_cor,tflow,incomplete,,,,,
student_t_d2_df3.0_cor,A,incomplete,,,,,
student_t_d2_df3.0_cor,B,complete,angular_sw_bin0,0.5762986739476522,0.17807705846336866,0.21809896406551096,3
student_t_d2_df3.0_cor,B,complete,angular_sw_bin1,0.7742182811101278,0.14361748975525893,0.17589478401988742,3
student_t_d2_df3.0_cor,B,complete,angular_sw_bin2,0.8056720892588297,0.09626581033043627,0.11790105749255728,3
student_t_d2_df3.0_cor,B,complete,angular_sw_bin3,0.8225915233294169,0.05501039290261479,0.06737369658071372,3
student_t_d2_df3.0_cor,B,complete,angular_sw_mean,0.7446951419115067,0.10861119397747197,0.13302100279962584,3
student_t_d2_df3.0_cor,B,complete,exploding_norm_rate,0.0,0.0,0.0,3
student_t_d2_df3.0_cor,B,complete,inf_rate,0.0,0.0,0.0,3
student_t_d2_df3.0_cor,B,complete,invalid_rate,0.0,0.0,0.0,3
student_t_d2_df3.0_cor,B,complete,ks_stat,0.017399996519088745,0.0,0.0,3
student_t_d2_df3.0_cor,B,complete,mmd,0.2529442509015401,0.0623560557364108,0.07637025946337721,3
student_t_d2_df3.0_cor,B,complete,nan_rate,0.0,0.0,0.0,3
student_t_d2_df3.0_cor,B,complete,nfe,512,0.0,0.0,3
student_t_d2_df3.0_cor,B,complete,q950_err,0.00884338696729554,9.373077577378449e-06,1.1479628692049756e-05,3
student_t_d2_df3.0_cor,B,complete,q990_err,0.03713191448954789,3.559860893201247e-05,4.359921371815709e-05,3
student_t_d2_df3.0_cor,B,complete,q995_err,0.10754192239189544,0.00013174483761915317,0.00016135381420637556,3
student_t_d2_df3.0_cor,B,complete,radial_w1,0.017188587536414463,5.794666673411463e-06,7.096988289684449e-06,3
student_t_d2_df3.0_cor,B,complete,sample_time_s,0.24826511989037195,0.00791595909846174,0.009695030307986602,3
student_t_d2_df3.0_cor,B,complete,sliced_w1,0.43577656149864197,0.047062121674231176,0.05763909215732158,3
student_t_d2_df3.0_cor,B,complete,tail_exc_95,0.0008999995887279955,0.0,0.0,3
student_t_d2_df3.0_cor,B,complete,tail_exc_99,0.0010999997705221087,0.0,0.0,3
student_t_d2_df3.0_cor,B,complete,total_train_time_s,30.197632466753323,1.295211802868466,1.5863040129290078,3
student_t_d2_df3.0_cor,C,complete,angular_sw_bin0,0.8153391281763712,0.022560861208502984,0.02763129905929148,3
student_t_d2_df3.0_cor,C,complete,angular_sw_bin1,0.8687249024709066,0.019513627272184385,0.023899214923854873,3
student_t_d2_df3.0_cor,C,complete,angular_sw_bin2,0.8712670604387919,0.025467038507558694,0.03119062480166462,3
student_t_d2_df3.0_cor,C,complete,angular_sw_bin3,0.8708388010660807,0.027783909295739876,0.03402820041716651,3
student_t_d2_df3.0_cor,C,complete,angular_sw_mean,0.8565424730380377,0.022760128451248963,0.02787535059288096,3
student_t_d2_df3.0_cor,C,complete,exploding_norm_rate,0.0,0.0,0.0,3
student_t_d2_df3.0_cor,C,complete,inf_rate,0.0,0.0,0.0,3
student_t_d2_df3.0_cor,C,complete,invalid_rate,0.0,0.0,0.0,3
student_t_d2_df3.0_cor,C,complete,ks_stat,0.01733332872390747,9.428250011886994e-05,0.00011547200848256286,3
student_t_d2_df3.0_cor,C,complete,mmd,0.30193716287612915,0.010038569016096567,0.012294685918574782,3
student_t_d2_df3.0_cor,C,complete,nan_rate,0.0,0.0,0.0,3
student_t_d2_df3.0_cor,C,complete,nfe,512,0.0,0.0,3
student_t_d2_df3.0_cor,C,complete,q950_err,0.008016239736745074,0.0009394818568697478,0.0011506255859666705,3
student_t_d2_df3.0_cor,C,complete,q990_err,0.03715139581795099,3.325637172914358e-05,4.073057071636083e-05,3
student_t_d2_df3.0_cor,C,complete,q995_err,0.10737211077001363,0.00010850624627654018,0.0001328924686411453,3
student_t_d2_df3.0_cor,C,complete,radial_w1,0.017236443236470222,4.7566281490905893e-05,5.825655930715566e-05,3
student_t_d2_df3.0_cor,C,complete,sample_time_s,0.2195235217610995,0.006953517778927024,0.008516285237871105,3
student_t_d2_df3.0_cor,C,complete,sliced_w1,0.47268229722976685,0.008276604550474593,0.010136728975730046,3
student_t_d2_df3.0_cor,C,complete,tail_exc_95,0.0008666669329007911,4.713949394074702e-05,5.77338534439248e-05,3
student_t_d2_df3.0_cor,C,complete,tail_exc_99,0.0010999997705221087,0.0,0.0,3
student_t_d2_df3.0_cor,C,complete,total_train_time_s,29.5117053737243,1.8757507216020972,2.297316076291241,3
student_t_d2_df3.0_cor,tflow,complete,angular_sw_bin0,0.3144279569387436,0.09497985275995066,0.11632608755327785,3
student_t_d2_df3.0_cor,tflow,complete,angular_sw_bin1,0.46024023493131,0.054452634188485186,0.06669058445610954,3
student_t_d2_df3.0_cor,tflow,complete,angular_sw_bin2,0.5001530945301056,0.12165425438829158,0.14899542414502784,3
student_t_d2_df3.0_cor,tflow,complete,angular_sw_bin3,0.5039614935715994,0.12189410920068347,0.1492891850963834,3
student_t_d2_df3.0_cor,tflow,complete,angular_sw_mean,0.44469569499293965,0.05191385321940085,0.06358122548463692,3
student_t_d2_df3.0_cor,tflow,complete,exploding_norm_rate,0.003966666758060455,0.0014974052073586108,0.0018339393481075176,3
student_t_d2_df3.0_cor,tflow,complete,inf_rate,0.0,0.0,0.0,3
student_t_d2_df3.0_cor,tflow,complete,invalid_rate,0.003966666758060455,0.0014974052073586108,0.0018339393481075176,3
student_t_d2_df3.0_cor,tflow,complete,ks_stat,0.37806666890780133,0.07427540472262698,0.090968421004572,3
student_t_d2_df3.0_cor,tflow,complete,mmd,0.23129278421401978,0.06587570414391515,0.08068093079956973,3
student_t_d2_df3.0_cor,tflow,complete,n_params,33794,0.0,0.0,3
student_t_d2_df3.0_cor,tflow,complete,nan_rate,0.0,0.0,0.0,3
student_t_d2_df3.0_cor,tflow,complete,nfe,512,0.0,0.0,3
student_t_d2_df3.0_cor,tflow,complete,q950_err,0.24098172402308393,0.22256000929993683,0.272579229966962,3
student_t_d2_df3.0_cor,tflow,complete,q990_err,1.91184970867509,1.2172825081479548,1.4908605088888978,3
student_t_d2_df3.0_cor,tflow,complete,q995_err,9.108815958790426,4.1935503935950385,5.136029337477703,3
student_t_d2_df3.0_cor,tflow,complete,radial_w1,0.9877433379491171,0.1744292638269801,0.2136313462927043,3
student_t_d2_df3.0_cor,tflow,complete,sample_time_s,0.4431217561165492,0.004647130541196248,0.0056915492970173245,3
student_t_d2_df3.0_cor,tflow,complete,sliced_w1,0.8191537261009216,0.11192106047725259,0.137074744820223,3
student_t_d2_df3.0_cor,tflow,complete,tail_exc_95,0.01686666682362555,0.010809358316847189,0.013238706161592614,3
student_t_d2_df3.0_cor,tflow,complete,tail_exc_99,0.011066666580736628,0.006743062463713026,0.00825853116990566,3
student_t_d2_df3.0_cor,tflow,complete,total_train_time_s,32.84284700701634,1.303837768999867,1.5968686207092384,3
student_t_d32_df3.0_cor,A,complete,angular_sw_bin0,0.009913029459615549,0.00030496568910283,0.0003735051636790929,3
student_t_d32_df3.0_cor,A,complete,angular_sw_bin1,0.010696777453025183,0.0011556466967311424,0.0014153723649620977,3
student_t_d32_df3.0_cor,A,complete,angular_sw_bin2,0.013291628410418829,0.0009424436617598493,0.001154253041315885,3
student_t_d32_df3.0_cor,A,complete,angular_sw_bin3,0.011778106292088827,0.0006274307076153899,0.0007684425413055444,3
student_t_d32_df3.0_cor,A,complete,angular_sw_mean,0.011419885403787097,0.0004333351935223414,0.0005307250558599693,3
student_t_d32_df3.0_cor,A,complete,exploding_norm_rate,0.0,0.0,0.0,3
student_t_d32_df3.0_cor,A,complete,inf_rate,0.0,0.0,0.0,3
student_t_d32_df3.0_cor,A,complete,invalid_rate,0.0,0.0,0.0,3
student_t_d32_df3.0_cor,A,complete,ks_stat,0.010100007057189941,0.0,0.0,3
student_t_d32_df3.0_cor,A,complete,mmd,0.0008532206217447916,0.00013935453208515887,0.00017067374847647298,3
student_t_d32_df3.0_cor,A,complete,nan_rate,0.0,0.0,0.0,3
student_t_d32_df3.0_cor,A,complete,nfe,512,0.0,0.0,3
student_t_d32_df3.0_cor,A,complete,q950_err,0.00515995909690614,4.3004126020316886e-08,5.266908279206069e-08,3
student_t_d32_df3.0_cor,A,complete,q990_err,0.009318078661866121,5.092728152069618e-08,6.237292685638829e-08,3
student_t_d32_df3.0_cor,A,complete,q995_err,0.08700622681753814,1.3234918307967263e-07,1.620939832096955e-07,3
student_t_d32_df3.0_cor,A,complete,radial_w1,0.4210686882336934,2.8097899007262688e-08,3.4412757706023796e-08,3
student_t_d32_df3.0_cor,A,complete,sample_time_s,0.1873335043589274,0.0007208219741617469,0.0008828230160409601,3
student_t_d32_df3.0_cor,A,complete,sliced_w1,0.46892229715983075,0.03662706845435366,0.0448588142435783,3
student_t_d32_df3.0_cor,A,complete,tail_exc_95,0.001000001281499907,0.0,0.0,3
student_t_d32_df3.0_cor,A,complete,tail_exc_99,0.0004000000283121974,0.0,0.0,3
student_t_d32_df3.0_cor,A,complete,total_train_time_s,30.59152177472909,2.7605627047874957,3.3809850148433784,3
student_t_d32_df3.0_cor,B,complete,angular_sw_bin0,0.009853405257066091,0.00026219897942350725,0.00032112685533304926,3
student_t_d32_df3.0_cor,B,complete,angular_sw_bin1,0.010211647177735964,0.001172955663722122,0.0014365714335133864,3
student_t_d32_df3.0_cor,B,complete,angular_sw_bin2,0.012272043774525324,0.0005856121081406359,0.0007172254260700606,3
student_t_d32_df3.0_cor,B,complete,angular_sw_bin3,0.010427449829876423,0.00047734390286294025,0.0005846244969214309,3
student_t_d32_df3.0_cor,B,complete,angular_sw_mean,0.01069113650980095,0.00032476238538878396,0.0003977510659258119,3
student_t_d32_df3.0_cor,B,complete,exploding_norm_rate,0.0,0.0,0.0,3
student_t_d32_df3.0_cor,B,complete,inf_rate,0.0,0.0,0.0,3
student_t_d32_df3.0_cor,B,complete,invalid_rate,0.0,0.0,0.0,3
student_t_d32_df3.0_cor,B,complete,ks_stat,0.010100007057189941,0.0,0.0,3
student_t_d32_df3.0_cor,B,complete,mmd,0.0006337960561116537,4.68485261625419e-05,5.737749214982787e-05,3
student_t_d32_df3.0_cor,B,complete,nan_rate,0.0,0.0,0.0,3
student_t_d32_df3.0_cor,B,complete,nfe,512,0.0,0.0,3
student_t_d32_df3.0_cor,B,complete,q950_err,0.005160019913924396,8.600825204063377e-08,1.0533816558412137e-07,3
student_t_d32_df3.0_cor,B,complete,q990_err,0.009317974706988027,7.779270750230533e-08,9.527621954511444e-08,3
student_t_d32_df3.0_cor,B,complete,q995_err,0.08700612070211704,5.0023289240115795e-08,6.126576694696988e-08,3
student_t_d32_df3.0_cor,B,complete,radial_w1,0.4210686186949412,1.4048949503631344e-08,1.7206378853011898e-08,3
student_t_d32_df3.0_cor,B,complete,sample_time_s,0.276601642370224,0.003236783058658036,0.00396423345089861,3
student_t_d32_df3.0_cor,B,complete,sliced_w1,0.41846488912900287,0.019367585333767746,0.023720350808771006,3
student_t_d32_df3.0_cor,B,complete,tail_exc_95,0.001000001281499907,0.0,0.0,3
student_t_d32_df3.0_cor,B,complete,tail_exc_99,0.0004000000283121974,0.0,0.0,3
student_t_d32_df3.0_cor,B,complete,total_train_time_s,28.26986573636532,1.482000947725227,1.8150730601239462,3
student_t_d32_df3.0_cor,C,complete,angular_sw_bin0,0.00974282001455625,0.0002450973001933016,0.0003001816614036708,3
student_t_d32_df3.0_cor,C,complete,angular_sw_bin1,0.01018155924975872,0.0012533516161336777,0.0015350359639100812,3
student_t_d32_df3.0_cor,C,complete,angular_sw_bin2,0.012413668756683668,0.0006739262124767138,0.0008253876724272135,3
student_t_d32_df3.0_cor,C,complete,angular_sw_bin3,0.010409758426249027,0.0004452332335502943,0.0005452971193638165,3
student_t_d32_df3.0_cor,C,complete,angular_sw_mean,0.010686951611811915,0.0003813787476936409,0.00046709166529553355,3
student_t_d32_df3.0_cor,C,complete,exploding_norm_rate,0.0,0.0,0.0,3
student_t_d32_df3.0_cor,C,complete,inf_rate,0.0,0.0,0.0,3
student_t_d32_df3.0_cor,C,complete,invalid_rate,0.0,0.0,0.0,3
student_t_d32_df3.0_cor,C,complete,ks_stat,0.010100007057189941,0.0,0.0,3
student_t_d32_df3.0_cor,C,complete,mmd,0.0006252527236938477,6.956887727977878e-05,8.52041256568799e-05,3
student_t_d32_df3.0_cor,C,complete,nan_rate,0.0,0.0,0.0,3
student_t_d32_df3.0_cor,C,complete,nfe,512,0.0,0.0,3
student_t_d32_df3.0_cor,C,complete,q950_err,0.005160050322433524,8.600825204063377e-08,1.0533816558412137e-07,3
student_t_d32_df3.0_cor,C,complete,q990_err,0.009318078661866121,1.0185456304139235e-07,1.2474585371277658e-07,3
student_t_d32_df3.0_cor,C,complete,q995_err,0.08700615607392408,8.664287851992851e-08,1.0611542110988692e-07,3
student_t_d32_df3.0_cor,C,complete,radial_w1,0.4210686484972636,5.6195798014525375e-08,6.882551541204759e-08,3
student_t_d32_df3.0_cor,C,complete,sample_time_s,0.24872376024723053,0.0001561975690576777,0.00019130217162722433,3
student_t_d32_df3.0_cor,C,complete,sliced_w1,0.4152299662431081,0.02532527083018764,0.031016995565875324,3
student_t_d32_df3.0_cor,C,complete,tail_exc_95,0.001000001281499907,0.0,0.0,3
student_t_d32_df3.0_cor,C,complete,tail_exc_99,0.0004000000283121974,0.0,0.0,3
student_t_d32_df3.0_cor,C,complete,total_train_time_s,30.62312711775303,0.38259643482391525,0.4685830213632966,3
student_t_d32_df3.0_cor,tflow,complete,angular_sw_bin0,0.1210009256998698,0.006302957682345651,0.007719515096051053,3
student_t_d32_df3.0_cor,tflow,complete,angular_sw_bin1,0.12615177283684412,0.010518489692953109,0.012882466306229612,3
student_t_d32_df3.0_cor,tflow,complete,angular_sw_bin2,0.13276433696349463,0.018266512930885354,0.022371818030309982,3
student_t_d32_df3.0_cor,tflow,complete,angular_sw_bin3,0.12473764022191365,0.02063087823871733,0.025267562315173388,3
student_t_d32_df3.0_cor,tflow,complete,angular_sw_mean,0.12616366893053055,0.013777329576830984,0.0168737137406954,3
student_t_d32_df3.0_cor,tflow,complete,exploding_norm_rate,0.0005333333562399881,0.0003681787209149737,0.0004509250001961292,3
student_t_d32_df3.0_cor,tflow,complete,inf_rate,0.0,0.0,0.0,3
student_t_d32_df3.0_cor,tflow,complete,invalid_rate,0.0005333333562399881,0.0003681787209149737,0.0004509250001961292,3
student_t_d32_df3.0_cor,tflow,complete,ks_stat,0.2792333165804545,0.12641292004080007,0.15482357549760492,3
student_t_d32_df3.0_cor,tflow,complete,mmd,0.23196051518122354,0.07935495082821382,0.09718956904638662,3
student_t_d32_df3.0_cor,tflow,complete,n_params,41504,0.0,0.0,3
student_t_d32_df3.0_cor,tflow,complete,nan_rate,0.0,0.0,0.0,3
student_t_d32_df3.0_cor,tflow,complete,nfe,512,0.0,0.0,3
student_t_d32_df3.0_cor,tflow,complete,q950_err,0.24966912501217564,0.33871358919512146,0.4148377312373625,3
student_t_d32_df3.0_cor,tflow,complete,q990_err,1.0038194269670224,0.8403531810017048,1.0292182485894457,3
student_t_d32_df3.0_cor,tflow,complete,q995_err,1.803015467772858,1.0393137791985072,1.272894220839982,3
student_t_d32_df3.0_cor,tflow,complete,radial_w1,20.189228693644207,8.194735309360842,10.03646004255126,3
student_t_d32_df3.0_cor,tflow,complete,sample_time_s,0.4178415723145008,0.0013700461348966106,0.0016779569772844931,3
student_t_d32_df3.0_cor,tflow,complete,sliced_w1,7.9547068277994795,1.6413728336522717,2.0102629600570996,3
