condition,contrast,status,metric,seed,delta,mean_delta,std_population,seeds_favor_B
imagenette_dcae,B-C,complete,angular_sw_bin1,7,0.006205784156918526,0.0031755865396310887,0.0021813688072315047,0
imagenette_dcae,B-C,complete,angular_sw_bin2,8925,0.0023062063846737146,0.003713461337611079,0.0029429379601429253,0
imagenette_dcae,B-C,complete,angular_sw_bin2,1234,0.0010250317864120007,0.003713461337611079,0.0029429379601429253,0
imagenette_dcae,B-C,complete,angular_sw_bin2,7,0.007809145841747522,0.003713461337611079,0.0029429379601429253,0
imagenette_dcae,B-C,complete,angular_sw_bin3,8925,0.0011372959706932306,0.0031879777864863477,0.0021479747463347488,0
imagenette_dcae,B-C,complete,angular_sw_bin3,1234,0.0022725143935531378,0.0031879777864863477,0.0021479747463347488,0
imagenette_dcae,B-C,complete,angular_sw_bin3,7,0.006154122995212674,0.0031879777864863477,0.0021479747463347488,0
imagenette_dcae,B-C,complete,angular_sw_mean,8925,0.0018626215169206262,0.003232311961861948,0.002406748761505047,0
imagenette_dcae,B-C,complete,angular_sw_mean,1234,0.001218709396198392,0.003232311961861948,0.002406748761505047,0
imagenette_dcae,B-C,complete,angular_sw_mean,7,0.0066156049724668264,0.003232311961861948,0.002406748761505047,0
imagenette_dcae,B-C,complete,coverage,8925,-0.032356687898089175,-0.020721868365180467,0.01486223839656339,
imagenette_dcae,B-C,complete,coverage,1234,0.0002547770700636943,-0.020721868365180467,0.01486223839656339,
imagenette_dcae,B-C,complete,coverage,7,-0.03006369426751592,-0.020721868365180467,0.01486223839656339,
imagenette_dcae,B-C,complete,density,8925,-0.03166666666666666,-0.020844444444444443,0.014696367233998447,
imagenette_dcae,B-C,complete,density,1234,-6.66666666666667e-05,-0.020844444444444443,0.014696367233998447,
imagenette_dcae,B-C,complete,density,7,-0.0308,-0.020844444444444443,0.014696367233998447,
imagenette_dcae,B-C,complete,fid,8925,142.38067618166775,83.96605460353794,77.53328195637577,1
imagenette_dcae,B-C,complete,fid,1234,-25.602401683853543,83.96605460353794,77.53328195637577,1
imagenette_dcae,B-C,complete,fid,7,135.11988931279961,83.96605460353794,77.53328195637577,1
imagenette_dcae,B-C,complete,kid,8925,0.21887436389923096,0.12024380922317505,0.12411677001771997,1
imagenette_dcae,B-C,complete,kid,1234,-0.0548151326179504,0.12024380922317505,0.12411677001771997,1
imagenette_dcae,B-C,complete,kid,7,0.19667219638824462,0.12024380922317505,0.12411677001771997,1
imagenette_dcae,B-C,complete,kid_std,8925,0.0008319401555076603,0.0002515174004867505,0.000519359532087549,
imagenette_dcae,B-C,complete,kid_std,1234,-0.00042848052687599137,0.0002515174004867505,0.000519359532087549,
imagenette_dcae,B-C,complete,kid_std,7,0.00035109257282858264,0.0002515174004867505,0.000519359532087549,
imagenette_dcae,B-C,complete,ks,8925,0.0,0.0,0.0,0
imagenette_dcae,B-C,complete,ks,1234,0.0,0.0,0.0,0
imagenette_dcae,B-C,complete,ks,7,0.0,0.0,0.0,0
imagenette_dcae,B-C,complete,nfe,8925,0,0,0.0,
imagenette_dcae,B-C,complete,nfe,1234,0,0,0.0,
imagenette_dcae,B-C,complete,nfe,7,0,0,0.0,
imagenette_dcae,B-C,complete,precision,8925,-0.09666666666666666,-0.06433333333333334,0.04525565239916528,
imagenette_dcae,B-C,complete,precision,1234,-0.0003333333333333339,-0.06433333333333334,0.04525565239916528,
imagenette_dcae,B-C,complete,precision,7,-0.096,-0.06433333333333334,0.04525565239916528,
imagenette_dcae,B-C,complete,radial_w1,8925,-1.8090009689331055e-05,-1.1940797170003256e-05,8.340616519033516e-06,3
imagenette_dcae,B-C,complete,radial_w1,1234,-1.4901161193847656e-07,-1.1940797170003256e-05,8.340616519033516e-06,3
imagenette_dcae,B-C,complete,radial_w1,7,-1.7583370208740234e-05,-1.1940797170003256e-05,8.340616519033516e-06,3
imagenette_dcae,B-C,complete,recall,8925,-0.6478980891719746,-0.4473885350318471,0.3169173466302895,
imagenette_dcae,B-C,complete,recall,1234,0.0,-0.4473885350318471,0.3169173466302895,
imagenette_dcae,B-C,complete,recall,7,-0.6942675159235668,-0.4473885350318471,0.3169173466302895,
imagenette_dcae,B-C,complete,sample_time_s,8925,-0.09119707345962524,-0.03382929662863413,0.1612139040130527,
imagenette_dcae,B-C,complete,sample_time_s,1234,-0.19623854756355286,-0.03382929662863413,0.1612139040130527,
imagenette_dcae,B-C,complete,sample_time_s,7,0.1859477311372757,-0.03382929662863413,0.1612139040130527,
imagenette_dcae,B-C,complete,sliced_w1,8925,0.09658893197774887,0.15386972576379776,0.09490552773028374,0
imagenette_dcae,B-C,complete,sliced_w1,1234,0.07739222794771194,0.15386972576379776,0.09490552773028374,0
imagenette_dcae,B-C,complete,sliced_w1,7,0.28762801736593246,0.15386972576379776,0.09490552773028374,0
imagenette_dcae,B-C,complete,total_train_time_s,8925,16.46875924617052,20.422763402263325,27.761685936922394,
imagenette_dcae,B-C,complete,total_train_time_s,1234,-11.428347051143646,20.422763402263325,27.761685936922394,
imagenette_dcae,B-C,complete,total_train_time_s,7,56.227878011763096,20.422763402263325,27.761685936922394,
piv_d16,B-A,complete,angular_sw_bin0,8925,-0.0006630308926105499,-0.001675664136807124,0.0011039954528862651,3
piv_d16,B-A,complete,angular_sw_bin0,77395,-0.0032111257314682007,-0.001675664136807124,0.0011039954528862651,3
piv_d16,B-A,complete,angular_sw_bin0,65457,-0.0011528357863426208,-0.001675664136807124,0.0011039954528862651,3
piv_d16,B-A,complete,angular_sw_bin1,8925,-0.0032854080200195312,-0.003100616236527761,0.0018553426469168864,3
piv_d16,B-A,complete,angular_sw_bin1,77395,-0.0007415413856506348,-0.003100616236527761,0.0018553426469168864,3
piv_d16,B-A,complete,angular_sw_bin1,65457,-0.0052748993039131165,-0.003100616236527761,0.0018553426469168864,3
piv_d16,B-A,complete,angular_sw_bin2,8925,0.0009958967566490173,0.0001442432403564453,0.0022338312782572414,1
piv_d16,B-A,complete,angular_sw_bin2,77395,-0.0029161646962165833,0.0001442432403564453,0.0022338312782572414,1
piv_d16,B-A,complete,angular_sw_bin2,65457,0.002352997660636902,0.0001442432403564453,0.0022338312782572414,1
piv_d16,B-A,complete,angular_sw_bin3,8925,0.008932992815971375,0.009293578565120697,0.0008760647395174119,0
piv_d16,B-A,complete,angular_sw_bin3,77395,0.010500378906726837,0.009293578565120697,0.0008760647395174119,0
piv_d16,B-A,complete,angular_sw_bin3,65457,0.00844736397266388,0.009293578565120697,0.0008760647395174119,0
piv_d16,B-A,complete,angular_sw_mean,8925,0.0014951126649975777,0.0011653853580355644,0.0002451139914366197,0
piv_d16,B-A,complete,angular_sw_mean,77395,0.0009078867733478546,0.0011653853580355644,0.0002451139914366197,0
piv_d16,B-A,complete,angular_sw_mean,65457,0.001093156635761261,0.0011653853580355644,0.0002451139914366197,0
piv_d16,B-A,complete,exploding_norm_rate,8925,0.0,0.0,0.0,
piv_d16,B-A,complete,exploding_norm_rate,77395,0.0,0.0,0.0,
piv_d16,B-A,complete,exploding_norm_rate,65457,0.0,0.0,0.0,
piv_d16,B-A,complete,inf_rate,8925,0.0,0.0,0.0,
piv_d16,B-A,complete,inf_rate,77395,0.0,0.0,0.0,
piv_d16,B-A,complete,inf_rate,65457,0.0,0.0,0.0,
piv_d16,B-A,complete,invalid_rate,8925,0.0,0.0,0.0,
piv_d16,B-A,complete,invalid_rate,77395,0.0,0.0,0.0,
piv_d16,B-A,complete,invalid_rate,65457,0.0,0.0,0.0,
piv_d16,B-A,complete,ks_stat,8925,0.0,0.0,0.0,0
piv_d16,B-A,complete,ks_stat,77395,0.0,0.0,0.0,0
piv_d16,B-A,complete,ks_stat,65457,0.0,0.0,0.0,0
piv_d16,B-A,complete,mmd,8925,0.0001615285873413086,0.00012636184692382812,5.7136039581680384e-05,0
piv_d16,B-A,complete,mmd,77395,0.00017178058624267578,0.00012636184692382812,5.7136039581680384e-05,0
piv_d16,B-A,complete,mmd,65457,4.57763671875e-05,0.00012636184692382812,5.7136039581680384e-05,0
piv_d16,B-A,complete,nan_rate,8925,0.0,0.0,0.0,
piv_d16,B-A,complete,nan_rate,77395,0.0,0.0,0.0,
piv_d16,B-A,complete,nan_rate,65457,0.0,0.0,0.0,
piv_d16,B-A,complete,nfe,8925,0,0,0.0,
piv_d16,B-A,complete,nfe,77395,0,0,0.0,
piv_d16,B-A,complete,nfe,65457,0,0,0.0,
piv_d16,B-A,complete,q950_err,8925,1.9351371068759837e-07,9.675685534264271e-08,7.900164156953061e-08,0
piv_d16,B-A,complete,q950_err,77395,9.675685534032974e-08,9.675685534264271e-08,7.900164156953061e-08,0
piv_d16,B-A,complete,q950_err,65457,0.0,9.675685534264271e-08,7.900164156953061e-08,0
piv_d16,B-A,complete,q990_err,8925,-3.1521153333324836e-07,-7.880288333446857e-08,1.9302685442952022e-07,2
piv_d16,B-A,complete,q990_err,77395,-7.880288334372043e-08,-7.880288333446857e-08,1.9302685442952022e-07,2
piv_d16,B-A,complete,q990_err,65457,1.5760576667356307e-07,-7.880288333446857e-08,1.9302685442952022e-07,2
piv_d16,B-A,complete,q995_err,8925,4.6192694208579965e-07,2.3096347103364798e-07,2.740016726326231e-07,1
piv_d16,B-A,complete,q995_err,77395,3.849391183863293e-07,2.3096347103364798e-07,2.740016726326231e-07,1
piv_d16,B-A,complete,q995_err,65457,-1.5397564737118508e-07,2.3096347103364798e-07,2.740016726326231e-07,1
piv_d16,B-A,complete,radial_w1,8925,0.0,0.0,7.604216979143452e-10,1
piv_d16,B-A,complete,radial_w1,77395,-9.313225746154785e-10,0.0,7.604216979143452e-10,1
piv_d16,B-A,complete,radial_w1,65457,9.313225746154785e-10,0.0,7.604216979143452e-10,1
piv_d16,B-A,complete,sample_time_s,8925,0.07756928354501724,0.07705004513263702,0.00587381740633882,
piv_d16,B-A,complete,sample_time_s,77395,0.06961056590080261,0.07705004513263702,0.00587381740633882,
piv_d16,B-A,complete,sample_time_s,65457,0.08397028595209122,0.07705004513263702,0.00587381740633882,
piv_d16,B-A,complete,sliced_w1,8925,0.0005266815423965454,0.000598695750037829,0.0001786197224137654,0
piv_d16,B-A,complete,sliced_w1,77395,0.0008443882688879967,0.000598695750037829,0.0001786197224137654,0
piv_d16,B-A,complete,sliced_w1,65457,0.00042501743882894516,0.000598695750037829,0.0001786197224137654,0
piv_d16,B-A,complete,tail_exc_95,8925,0.0,0.0,0.0,0
piv_d16,B-A,complete,tail_exc_95,77395,0.0,0.0,0.0,0
piv_d16,B-A,complete,tail_exc_95,65457,0.0,0.0,0.0,0
piv_d16,B-A,complete,tail_exc_99,8925,0.0,0.0,0.0,0
piv_d16,B-A,complete,tail_exc_99,77395,0.0,0.0,0.0,0
piv_d16,B-A,complete,tail_exc_99,65457,0.0,0.0,0.0,0
piv_d16,B-A,complete,total_train_time_s,8925,-3.9678156450390816,0.2531091794371605,3.200206348293957,
piv_d16,B-A,complete,total_train_time_s,77395,0.9494194686412811,0.2531091794371605,3.200206348293957,
piv_d16,B-A,complete,total_train_time_s,65457,3.777723714709282,0.2531091794371605,3.200206348293957,
piv_d16,B-C,complete,angular_sw_bin0,8925,-0.019788581877946854,-0.018750833968321483,0.0008564148956568336,3
piv_d16,B-C,complete,angular_sw_bin0,77395,-0.017691146582365036,-0.018750833968321483,0.0008564148956568336,3
piv_d16,B-C,complete,angular_sw_bin0,65457,-0.018772773444652557,-0.018750833968321483,0.0008564148956568336,3
piv_d16,B-C,complete,angular_sw_bin1,8925,-0.016686469316482544,-0.016600315769513447,0.0025567921464278243,3
piv_d16,B-C,complete,angular_sw_bin1,77395,-0.013426709920167923,-0.016600315769513447,0.0025567921464278243,3
piv_d16,B-C,complete,angular_sw_bin1,65457,-0.019687768071889877,-0.016600315769513447,0.0025567921464278243,3
piv_d16,B-C,complete,angular_sw_bin2,8925,0.003003723919391632,0.0035339631140232086,0.00039406756533044517,0
piv_d16,B-C,complete,angular_sw_bin2,77395,0.003650527447462082,0.0035339631140232086,0.00039406756533044517,0
piv_d16,B-C,complete,angular_sw_bin2,65457,0.003947637975215912,0.0035339631140232086,0.00039406756533044517,0
piv_d16,B-C,complete,angular_sw_bin3,8925,0.023795515298843384,0.018321730196475983,0.006262802581405642,0
piv_d16,B-C,complete,angular_sw_bin3,77395,0.009554721415042877,0.018321730196475983,0.006262802581405642,0
piv_d16,B-C,complete,angular_sw_bin3,65457,0.021614953875541687,0.018321730196475983,0.006262802581405642,0
piv_d16,B-C,complete,angular_sw_mean,8925,-0.0024189529940485954,-0.003373864106833935,0.0008472740959864405,3
piv_d16,B-C,complete,angular_sw_mean,77395,-0.004478151910007,-0.003373864106833935,0.0008472740959864405,3
piv_d16,B-C,complete,angular_sw_mean,65457,-0.003224487416446209,-0.003373864106833935,0.0008472740959864405,3
piv_d16,B-C,complete,exploding_norm_rate,8925,0.0,0.0,0.0,
piv_d16,B-C,complete,exploding_norm_rate,77395,0.0,0.0,0.0,
piv_d16,B-C,complete,exploding_norm_rate,65457,0.0,0.0,0.0,
piv_d16,B-C,complete,inf_rate,8925,0.0,0.0,0.0,
piv_d16,B-C,complete,inf_rate,77395,0.0,0.0,0.0,
piv_d16,B-C,complete,inf_rate,65457,0.0,0.0,0.0,
piv_d16,B-C,complete,invalid_rate,8925,0.0,0.0,0.0,
piv_d16,B-C,complete,invalid_rate,77395,0.0,0.0,0.0,
piv_d16,B-C,complete,invalid_rate,65457,0.0,0.0,0.0,
piv_d16,B-C,complete,ks_stat,8925,0.0,0.0,0.0,0
piv_d16,B-C,complete,ks_stat,77395,0.0,0.0,0.0,0
piv_d16,B-C,complete,ks_stat,65457,0.0,0.0,0.0,0
piv_d16,B-C,complete,mmd,8925,0.0007879734039306641,0.0003371238708496094,0.0003242095141023735,0
piv_d16,B-C,complete,mmd,77395,0.00018393993377685547,0.0003371238708496094,0.0003242095141023735,0
piv_d16,B-C,complete,mmd,65457,3.9458274841308594e-05,0.0003371238708496094,0.0003242095141023735,0
piv_d16,B-C,complete,nan_rate,8925,0.0,0.0,0.0,
piv_d16,B-C,complete,nan_rate,77395,0.0,0.0,0.0,
piv_d16,B-C,complete,nan_rate,65457,0.0,0.0,0.0,
piv_d16,B-C,complete,nfe,8925,0,0,0.0,
piv_d16,B-C,complete,nfe,77395,0,0,0.0,
piv_d16,B-C,complete,nfe,65457,0,0,0.0,
piv_d16,B-C,complete,q950_err,8925,9.675685534032974e-08,9.675685534032974e-08,0.0,0
